instr,entry,exit,dir,entry_price,ret,bars_held,z_entry,vol_entry,dz_jump,bar_range_ratio,is_max50,oneway_run,counter_share10,accel,flat_bars20,zero_bars20,recross_n,bars_stretch,sig_hour,gap_capture,er40_sig,z_sig_check,cost_ret
USDJPY,2018-12-20 08:00:00+00:00,2018-12-26 16:00:00+00:00,1,111.7165,-0.0032492962096018698,24,2.4826192088365815,0.0015812061786308251,0.966967924501954,4.085491163173001,1.0,2.0,0.3,0.6546818438363147,0.0,0.0,1.0,16.0,4.0,-0.28973843058351206,0.3429394812680134,2.4826192088365815,6.265860459287572e-05
EURUSD,2018-12-20 12:00:00+00:00,2018-12-21 16:00:00+00:00,-1,1.14158,0.0040645421258256285,7,3.0401534179451213,0.0020085642549313876,1.3034308682670217,3.099540581929589,0.0,2.0,0.2,0.7178537726238949,1.0,0.0,0.0,4.0,8.0,0.9940711462450644,0.2388650610359612,3.0401534179451213,5.255873438567599e-05
GBPJPY,2018-12-20 16:00:00+00:00,2018-12-31 04:00:00+00:00,1,140.81343588999997,-0.002473193966178333,38,2.180328056006861,0.0019187448043561555,0.8858977229671456,3.267968825919479,0.0,1.0,0.3,0.5490648778525845,0.0,0.0,0.0,8.0,12.0,-0.5018982850971708,0.084534178475994,2.180328056006861,0.00021304785165128184
EURAUD,2018-12-23 20:00:00+00:00,2018-12-26 20:00:00+00:00,-1,1.6132625925715747,0.004375506611656754,15,2.0609302395193723,0.0014700841722849539,0.0677699430862031,1.4257493813021942,0.0,3.0,0.4,0.5564670646809148,0.0,0.0,1.0,28.0,20.0,1.1013307523435394,0.47281460161582184,2.0609302395193723,0.00018595856705621227
AUDCHF,2018-12-24 16:00:00+00:00,2018-12-26 20:00:00+00:00,1,0.6954205859999998,0.011163028038402358,10,2.0576221852519625,0.0021872454446537747,0.3870631981102499,3.2510399194551725,0.0,2.0,0.4,0.8572973141893178,1.0,0.0,1.0,20.0,12.0,-0.5889719425420306,0.43921399418570906,2.0576221852519625,0.0004313936142235515
USDJPY,2019-01-02 08:00:00+00:00,2019-01-08 00:00:00+00:00,1,109.11050000000002,-0.0021629449044777596,23,2.1154316639203814,0.0012380767607771282,0.12303019763573841,0.862201693610425,0.0,2.0,0.3,0.26804091852596984,1.0,0.0,0.0,23.0,4.0,-1.7946428571430089,0.30061548428895246,2.1154316639203814,6.415514547179234e-05
GBPJPY,2019-01-02 12:00:00+00:00,2019-01-04 16:00:00+00:00,1,137.70830150999998,0.003927844030236145,13,3.5584287363712352,0.002519721958004156,1.806080145223008,6.396460370677278,1.0,1.0,0.4,0.9294327364850694,0.0,0.0,0.0,7.0,8.0,-0.39999107738864703,0.24699245550080565,3.5584287363712352,0.00021785179013206757
NZDCAD,2019-01-08 16:00:00+00:00,2019-01-11 00:00:00+00:00,1,0.8931185361000001,0.006857259425767993,14,2.056741423794878,0.002078960220053555,0.19262025028903684,1.5542220878637913,0.0,1.0,0.4,0.4093442453982036,1.0,0.0,3.0,26.0,12.0,0.19094614123672632,0.36855765361759557,2.056741423794878,0.0003359016612845328
EURUSD,2019-01-09 16:00:00+00:00,2019-01-11 12:00:00+00:00,-1,1.15428,0.005648542814568474,11,2.0258607544811444,0.001689784513253178,1.28929980874632,4.569256756756699,0.0,1.0,0.4,1.7897780983182028,2.0,0.0,0.0,15.0,12.0,-0.6081330868761676,0.09374564702604768,2.0258607544811444,5.198045534878886e-05
USDCHF,2019-01-09 16:00:00+00:00,2019-01-10 16:00:00+00:00,1,0.9751299999999999,0.009106478110611115,6,2.3147152219568476,0.0014440391920596245,1.0576816475911721,3.770491803278752,0.0,3.0,0.3,2.0427985199567966,0.0,0.0,0.0,16.0,12.0,-0.5027173913043506,0.17034873105714923,2.3147152219568476,0.0001025504291735461
GBPCHF,2019-01-17 16:00:00+00:00,2019-01-29 20:00:00+00:00,-1,1.2902161788,-0.00843999771428084,51,2.2451145819259026,0.0021657556424449103,0.2556480259722005,1.9837313677004642,0.0,2.0,0.2,0.5841726731712765,1.0,0.0,5.0,32.0,12.0,-1.5564807911967866,0.3656293244264447,2.2451145819259026,0.00023251917386357923
GBPUSD,2019-01-23 12:00:00+00:00,2019-01-29 20:00:00+00:00,-1,1.306625,-0.0010408495168851076,27,2.9856166055251694,0.0020105544655541372,1.2205052442839,4.607295432139283,0.0,2.0,0.4,0.5387924426264646,0.0,0.0,0.0,7.0,8.0,-0.4650499286733322,0.20005004378831398,2.9856166055251694,6.887974744092606e-05
GBPAUD,2019-01-23 12:00:00+00:00,2019-01-29 20:00:00+00:00,-1,1.8321269722635105,0.0023752373769767867,27,2.5739386224938428,0.0019135155481532606,0.6014444084964579,3.366085515880255,0.0,2.0,0.2,0.25009567201790994,1.0,0.0,3.0,32.0,8.0,-0.7580174113687155,0.33534340516587896,2.5739386224938428,0.00016374410973785485
EURGBP,2019-01-23 12:00:00+00:00,2019-01-29 16:00:00+00:00,1,0.8709819621633619,0.0015265957622944868,26,2.2983132832415816,0.002096800782397957,0.7674054604831047,4.331053702085146,1.0,2.0,0.5,0.5123080484563299,1.0,0.0,4.0,50.0,8.0,-0.237397913752317,0.34804896948306896,2.2983132832415816,0.00034443882081651174
EURUSD,2019-01-24 20:00:00+00:00,2019-01-25 12:00:00+00:00,1,1.1312900000000001,0.00742515181783625,4,2.550143607078118,0.0013171258762285979,1.4910670575252654,8.30444611906576,1.0,1.0,0.6,1.0915895527049024,2.0,1.0,0.0,4.0,16.0,0.2504537205081599,0.25829255029907866,2.550143607078118,5.3036798698830535e-05
EURCHF,2019-01-29 20:00:00+00:00,2019-02-06 04:00:00+00:00,-1,1.1372238168000002,-0.0023645160787839304,33,2.1788330015947803,0.0010788716612957644,0.49596304511472944,1.5615720630393504,0.0,6.0,0.3,0.6635819898786239,1.0,0.0,0.0,8.0,16.0,-0.24574516356692128,0.1309337067562432,2.1788330015947803,0.0002638003140350692
USDCHF,2019-02-06 20:00:00+00:00,2019-02-10 20:00:00+00:00,-1,1.0021900000000001,0.002803859547590885,13,2.206902085569387,0.0007884587042672649,0.39465009584877886,2.6935483870968544,0.0,2.0,0.3,0.42860280964901915,1.0,0.0,2.0,18.0,16.0,0.16167664670657647,0.30650887573964053,2.206902085569387,9.978147856194932e-05
EURUSD,2019-02-11 16:00:00+00:00,2019-02-18 00:00:00+00:00,1,1.12764,0.0035915717782272973,27,2.0826460278833316,0.0011057200288979037,0.5050542716522255,5.18213058419233,0.0,2.0,0.2,0.6912441611316563,1.0,0.0,2.0,25.0,12.0,0.0026525198939165457,0.5322580645161192,2.0826460278833316,5.320847078854954e-05
AUDCAD,2019-02-24 20:00:00+00:00,2019-02-25 12:00:00+00:00,1,0.9399403987999998,0.005101999558825885,4,2.2715861999363347,0.0021071939992073864,0.4144122959503427,0.9566518216060227,0.0,2.0,0.4,1.5840981569436843,0.0,0.0,1.0,11.0,20.0,2.6105885080779294,0.11551755291528554,2.2715861999363347,0.00031916917326141434
USDJPY,2019-02-25 20:00:00+00:00,2019-02-26 12:00:00+00:00,-1,111.0365,0.0027108203158418952,4,2.4400399467452276,0.0009145304717206909,1.437848824994112,3.9027877055041165,0.0,3.0,0.5,1.2983260211752978,2.0,1.0,0.0,2.0,16.0,0.34798534798533065,0.21018735362997693,2.4400399467452276,6.304233292656018e-05
EURJPY,2019-02-25 20:00:00+00:00,2019-02-27 04:00:00+00:00,-1,126.17862880000001,0.004544088768858528,8,2.336670694340684,0.001394252488850228,1.0648794483187147,4.298596005511766,1.0,1.0,0.5,1.0308873578725744,0.0,0.0,0.0,6.0,16.0,0.2052386376359347,0.3169350512585977,2.336670694340684,0.000237758170978
GBPJPY,2019-02-26 12:00:00+00:00,2019-03-05 12:00:00+00:00,-1,146.60081192,-0.0008964393735535329,31,2.0046147505910907,0.001931713247183579,0.44347600587954594,4.086032766525745,0.0,2.0,0.3,0.3458149610218543,1.0,0.0,1.0,41.0,8.0,-0.15155135037198095,0.4323841622865349,2.0046147505910907,0.00020463733868248277
EURGBP,2019-02-26 12:00:00+00:00,2019-03-01 16:00:00+00:00,1,0.8580340838028487,0.003464828550124095,19,2.247807396093614,0.0013360230558551458,0.4286374111497031,3.977973937569046,0.0,6.0,0.2,0.686217962431097,0.0,0.0,2.0,43.0,8.0,-0.7557670140909373,0.43953342700715986,2.247807396093614,0.00034963646044267315
GBPUSD,2019-02-26 12:00:00+00:00,2019-03-01 16:00:00+00:00,-1,1.324015,0.0038292617530767733,19,2.06426345271537,0.0017118904817580067,0.47781672942368436,4.031465093411911,0.0,5.0,0.1,0.5237881173012998,1.0,0.0,2.0,32.0,8.0,-0.44878048780490254,0.4289280266259834,2.06426345271537,6.79750607055056e-05
GBPAUD,2019-02-27 12:00:00+00:00,2019-03-05 12:00:00+00:00,-1,1.86690590792624,0.006471741107097321,25,2.377646342426094,0.0024202051877639194,0.7028212196899855,3.4628375889393688,0.0,3.0,0.3,0.45383065393665584,0.0,0.0,1.0,11.0,8.0,-0.8204510965916647,0.3351927130258733,2.377646342426094,0.00016069369041380355
AUDCAD,2019-02-28 20:00:00+00:00,2019-03-01 12:00:00+00:00,1,0.9349601073000001,0.004699353550696449,4,2.6672597340103725,0.002139170028736237,1.088121438329164,3.9630472251248725,0.0,4.0,0.3,0.5637100063198272,4.0,0.0,0.0,8.0,16.0,0.608783960463928,0.19960891621457694,2.6672597340103725,0.00032086930517960505
AUDNZD,2019-03-11 00:00:00+00:00,2019-03-14 12:00:00+00:00,1,1.0352322999867614,-0.00039236988035522014,21,2.221816487611516,0.000821309734427711,0.22964900789094855,1.4345557845730812,0.0,3.0,0.3,0.30660125159177803,1.0,0.0,2.0,19.0,20.0,0.5708430842931469,0.2914517933922367,2.221816487611516,0.0002897900307050277
EURCAD,2019-03-20 20:00:00+00:00,2019-03-22 12:00:00+00:00,-1,1.5185815044,0.0038315051139113736,10,3.5405474515473663,0.0013462828528990319,2.0446381655126165,5.929485907418353,1.0,1.0,0.4,0.8428502979601682,0.0,0.0,1.0,7.0,16.0,0.13076643141106334,0.20812528331292746,3.5405474515473663,0.00019755278141526668
AUDCHF,2019-03-22 00:00:00+00:00,2019-03-26 04:00:00+00:00,1,0.7054052466000001,0.00378916574959314,14,2.2565516533523073,0.0016750765995062942,0.4253309745806859,1.264272073553491,0.0,1.0,0.4,0.8697502616302698,0.0,0.0,2.0,14.0,20.0,0.3272980919870712,0.17507823488380303,2.2565516533523073,0.0004252874520652877
NZDCAD,2019-03-22 16:00:00+00:00,2019-03-27 00:00:00+00:00,-1,0.9230184469,0.012937861361392527,15,2.427058656382927,0.0015391762995798735,0.5328347844117884,2.560101144380981,0.0,6.0,0.2,0.6781084457640657,0.0,0.0,1.0,12.0,12.0,0.0426714541263531,0.3380151259689122,2.427058656382927,0.00032502058979163835
AUDCAD,2019-03-25 16:00:00+00:00,2019-03-27 04:00:00+00:00,-1,0.9526066776,0.0025939074941458613,9,2.140205399764881,0.0011113671335161578,0.17377847196227902,1.571850641169927,0.0,6.0,0.1,0.7781276277080763,1.0,0.0,2.0,19.0,12.0,1.4889702048707718,0.362280420125736,2.140205399764881,0.00031492535907455625
AUDCAD,2019-04-10 20:00:00+00:00,2019-04-18 12:00:00+00:00,-1,0.9542741946,-0.001985540330778985,35,2.0615985763821483,0.0010024272915727982,0.3798016224157259,1.8326856041814996,0.0,2.0,0.2,0.45340685417405807,2.0,0.0,0.0,5.0,16.0,0.30550502892304077,0.37051786894152533,2.0615985763821483,0.0003143750524719471
EURAUD,2019-04-10 20:00:00+00:00,2019-04-11 12:00:00+00:00,1,1.5736418574957092,0.004034066142434007,4,2.3422817574261763,0.0013107522688714603,0.4087449230476501,0.9432998124987033,0.0,2.0,0.4,0.4960692192760767,1.0,0.0,0.0,4.0,16.0,0.5680031886038898,0.15584210278733837,2.3422817574261763,0.00019064058227163548
GBPUSD,2019-04-21 20:00:00+00:00,2019-04-29 04:00:00+00:00,1,1.299225,-0.004156323962362188,33,2.021301767649655,0.0007884668965088224,0.23993058072324325,1.3062840178129766,0.0,3.0,0.4,0.4558128032770614,1.0,0.0,1.0,21.0,20.0,0.780303030303103,0.23121387283237121,2.021301767649655,6.927206603936962e-05
NZDCAD,2019-04-22 04:00:00+00:00,2019-04-25 16:00:00+00:00,1,0.8924911160000001,0.0006466417308292092,21,2.0081428364004332,0.001385920737712303,0.6548510725786783,2.231174799361543,0.0,1.0,0.5,2.508848786297957,0.0,0.0,3.0,21.0,0.0,0.19309622501191628,0.16566215194660316,2.0081428364004332,0.00033613779971788536
NZDUSD,2019-04-24 04:00:00+00:00,2019-04-26 04:00:00+00:00,1,0.66273,0.003289424049009448,12,2.3293414527405067,0.0015978775098235568,0.7932512387047856,7.070524412296464,0.0,2.0,0.3,0.5338213343759718,3.0,0.0,3.0,33.0,0.0,0.32225063938620174,0.4280762564991394,2.3293414527405067,0.00021124741599142936
AUDCAD,2019-05-06 00:00:00+00:00,2019-05-07 04:00:00+00:00,1,0.9400796004999997,0.003527259923772962,7,2.411325951392178,0.0009915303672269095,1.0411860959835153,4.893134942779165,0.0,2.0,0.4,0.6854466153773726,1.0,0.0,0.0,25.0,20.0,0.18401780802397302,0.2223011544395893,2.411325951392178,0.00031912191248532483
EURAUD,2019-05-06 00:00:00+00:00,2019-05-07 04:00:00+00:00,-1,1.6046441964989748,0.006663527460605302,7,2.475922336341283,0.0015215345343500913,1.5295840969168344,8.482037694218075,0.0,4.0,0.4,1.2450436347867693,2.0,0.0,1.0,27.0,20.0,-0.10264153668081628,0.28330843239836356,2.475922336341283,0.0001869573333792889
NZDUSD,2019-05-08 04:00:00+00:00,2019-05-10 16:00:00+00:00,1,0.65948,0.0004549038636502071,15,2.1198297803874957,0.0018055632826765372,0.5129848413439573,2.4166666666668317,0.0,2.0,0.3,0.4006917459560049,0.0,0.0,0.0,14.0,0.0,0.9425287356321927,0.27119174225837733,2.1198297803874957,0.00021228846970340268
EURAUD,2019-05-09 16:00:00+00:00,2019-05-20 00:00:00+00:00,-1,1.6046964388401732,-0.0050995805668769675,40,2.3600707263972254,0.001605800676415868,0.8030190014975673,3.3901115727935305,0.0,1.0,0.4,0.41510858198104117,2.0,0.0,0.0,8.0,12.0,0.9576937718423144,0.28997044664943294,2.3600707263972254,0.00018695124681452594
AUDCAD,2019-05-10 20:00:00+00:00,2019-05-23 12:00:00+00:00,1,0.9386552828000001,-0.010530911593565584,54,2.038618610173073,0.0010362353079241366,0.33465066707804225,0.9385469100600993,0.0,2.0,0.3,1.5883190644331606,2.0,0.0,0.0,2.0,16.0,-0.4227861434679107,0.16116802400948135,2.038618610173073,0.00031960614881440053
AUDUSD,2019-05-14 08:00:00+00:00,2019-05-20 04:00:00+00:00,1,0.69468,-0.0023751943340820387,24,2.223914262743668,0.0011164089400955571,0.281321362242027,1.3291139240507226,0.0,1.0,0.1,0.00924564258820579,0.0,0.0,1.0,9.0,4.0,0.19047619047623454,0.24062500000000103,2.223914262743668,0.00011516093741003053
AUDCHF,2019-05-15 08:00:00+00:00,2019-05-20 00:00:00+00:00,1,0.6975392719999998,0.002835660412823451,17,2.036401159173149,0.0016125168057539632,0.2553574683019668,2.397431980526152,0.0,4.0,0.3,1.3349166924148372,1.0,0.0,2.0,31.0,4.0,0.3176779814577709,0.35395696838482066,2.036401159173149,0.00043008331149561445
GBPUSD,2019-05-15 20:00:00+00:00,2019-05-24 16:00:00+00:00,1,1.284645,-0.01029078072152233,42,2.3229925466647696,0.0014467925495814764,0.3674931534859889,2.4799161718476967,0.0,3.0,0.3,0.6855279528477395,1.0,0.0,1.0,20.0,16.0,0.1380281690140528,0.4711926605504651,2.3229925466647696,7.005826512382799e-05
GBPJPY,2019-05-17 12:00:00+00:00,2019-05-21 12:00:00+00:00,1,139.80653359999997,0.008190204924729378,13,2.120060473905926,0.0018655626531831416,0.5085513394977073,3.5494004836564623,0.0,3.0,0.4,0.9306822791266386,2.0,0.0,2.0,50.0,8.0,0.303220889761989,0.4127734121574329,2.120060473905926,0.00021458224610469855
EURGBP,2019-05-17 16:00:00+00:00,2019-05-29 12:00:00+00:00,-1,0.8771916557264928,-0.005289746015760541,49,2.0555421085996475,0.001222975703716964,0.07416023138357719,1.1633278339366366,0.0,4.0,0.3,0.7075349698395796,2.0,0.0,3.0,45.0,12.0,0.24631522619847077,0.5276581958427331,2.0555421085996475,0.0003420005172661374
NZDCAD,2019-05-21 04:00:00+00:00,2019-05-23 12:00:00+00:00,1,0.8738920906,0.004881891764315028,14,2.0579602122604843,0.0013498767342403374,0.603738863802838,3.3420782612720052,1.0,1.0,0.5,0.7781104794675764,1.0,0.0,4.0,31.0,0.0,-0.5619026371612641,0.3002034030190961,2.0579602122604843,0.0003432918128301458
EURCAD,2019-05-21 12:00:00+00:00,2019-05-23 12:00:00+00:00,1,1.4982945648000001,0.004292919397233757,12,2.283991685795926,0.0010910617084221384,0.4433795434830632,2.3918534882791245,0.0,3.0,0.4,0.6373336177439736,2.0,0.0,3.0,26.0,8.0,1.0966619017085788,0.30868141307634195,2.283991685795926,0.00020022765018842977
AUDCHF,2019-05-24 04:00:00+00:00,2019-05-26 20:00:00+00:00,1,0.6914979573000001,0.003803577251723972,5,2.020735896510619,0.0014010600845574066,0.15502042031066443,0.9560448476505639,0.0,1.0,0.4,0.4830974625957188,0.0,0.0,0.0,23.0,0.0,0.2910593189184683,0.23340469589612622,2.020735896510619,0.0004338407609638791
EURJPY,2019-05-29 08:00:00+00:00,2019-06-04 12:00:00+00:00,1,121.92547211999997,-0.002127629899555706,26,2.5806975835667503,0.000966829485689704,0.6340227071891524,3.8057424290744484,0.0,2.0,0.2,0.3577573936963469,0.0,0.0,1.0,12.0,4.0,0.37759240521503806,0.2298764821871955,2.5806975835667503,0.00024605194860737365
EURCHF,2019-05-31 04:00:00+00:00,2019-06-06 16:00:00+00:00,1,1.1200459712,-0.001958850133311242,28,2.1141187131151766,0.0010596538443300271,0.6077701099400441,1.8284472616795293,0.0,4.0,0.4,1.279271023232337,1.0,0.0,0.0,4.0,0.0,0.5342275218146847,0.19755705687224784,2.1141187131151766,0.0002678461489206418
GBPJPY,2019-05-31 08:00:00+00:00,2019-06-05 08:00:00+00:00,1,136.67347532,0.006544046442851638,19,2.1625877181687114,0.0015647249454000991,0.4130348711545737,2.511936859698085,0.0,5.0,0.4,1.2713761861462982,0.0,0.0,1.0,47.0,4.0,-1.5445220357006466,0.378586107237511,2.1625877181687114,0.0002195012596976816
EURGBP,2019-05-31 12:00:00+00:00,2019-06-03 04:00:00+00:00,-1,0.8833781531085313,0.0002887355300231448,5,2.9326198379177235,0.001181244461993546,2.1733349798982013,11.875236116294236,1.0,2.0,0.5,0.8160901348745684,1.0,0.0,0.0,6.0,8.0,0.8456631656043807,0.2311162677607575,2.9326198379177235,0.0003396054101455034
USDCAD,2019-05-31 12:00:00+00:00,2019-06-03 12:00:00+00:00,-1,1.35226,0.0036975137917266703,7,2.1486313807573625,0.001122394295798623,0.4972228189162111,2.3059668012561882,0.0,1.0,0.5,0.5630149891602062,0.0,0.0,2.0,19.0,8.0,1.1595330739299718,0.29554238598299737,2.1486313807573625,8.874033100143464e-05
GBPUSD,2019-05-31 12:00:00+00:00,2019-05-31 16:00:00+00:00,1,1.261895,0.0019494490429076473,1,2.6328402022805943,0.0011718219676237248,1.3851103146867279,8.25194621372915,1.0,1.0,0.5,0.7286663087799211,1.0,0.0,0.0,25.0,8.0,0.9588336192109747,0.19390314489677415,2.6328402022805943,7.132130644784234e-05
GBPCHF,2019-05-31 12:00:00+00:00,2019-06-07 04:00:00+00:00,1,1.266214579,-0.0029744803625420813,29,2.1690641091727256,0.0014772806314188149,0.8407250713851515,3.6299087468338826,0.0,1.0,0.4,0.6347972760055504,2.0,0.0,0.0,6.0,8.0,0.47729966784766303,0.2394029014404049,2.1690641091727256,0.0002369266670716481
EURCAD,2019-06-03 20:00:00+00:00,2019-06-04 12:00:00+00:00,-1,1.5114070284000003,0.0023624511021232784,4,2.1680424131341978,0.001143089508664803,0.8745907160239228,2.0402246436509417,0.0,2.0,0.4,0.3835386729019337,0.0,0.0,0.0,13.0,16.0,0.23986606508194477,0.13804923676573247,2.1680424131341978,0.00019849054183477288
EURGBP,2019-06-10 12:00:00+00:00,2019-06-12 08:00:00+00:00,-1,0.8915588477852942,0.0034679266985327413,11,2.512517177109044,0.001570322123490154,1.3642656386533931,5.567909108079947,0.0,1.0,0.6,0.6641197741509377,1.0,0.0,0.0,13.0,8.0,0.25696931844623344,0.2502815759844281,2.512517177109044,0.0003364892858673601
EURAUD,2019-06-13 04:00:00+00:00,2019-06-18 12:00:00+00:00,-1,1.6340499797444914,0.002664158055375246,21,2.135642147894611,0.001112011260032576,0.590567563071726,5.767900290531943,1.0,1.0,0.4,0.7077122956105258,1.0,0.0,4.0,30.0,0.0,0.19801467991158522,0.5369073370435443,2.135642147894611,0.00018359291558934422
AUDUSD,2019-06-17 20:00:00+00:00,2019-06-20 00:00:00+00:00,1,0.6851699999999998,0.0063050045973993395,13,2.0471434205043604,0.0014213170917566924,0.05880772206425422,1.065627030539214,0.0,4.0,0.3,0.4415620768552134,1.0,0.0,2.0,24.0,16.0,0.03658536585363047,0.41334274620543476,2.0471434205043604,0.00011675934439628125
AUDNZD,2019-06-20 04:00:00+00:00,2019-06-21 04:00:00+00:00,1,1.049873002200804,0.0031807270386835455,6,2.491106236090885,0.0008108302694040388,0.7891640419389157,2.8445648691579444,0.0,5.0,0.4,1.5401067956477899,0.0,0.0,0.0,4.0,0.0,0.5478419315797688,0.24117272362445677,2.491106236090885,0.00028574884711876847
USDCHF,2019-06-20 08:00:00+00:00,2019-06-27 00:00:00+00:00,1,0.98527,-0.0054198341571346145,29,2.004482573242733,0.001292951723764387,0.5906967755189412,2.2438076736280568,0.0,8.0,0.2,0.524242524232718,0.0,0.0,0.0,3.0,4.0,-1.0865800865800757,0.0976553608012763,2.004482573242733,0.00010149502166918713
EURUSD,2019-06-21 20:00:00+00:00,2019-06-28 20:00:00+00:00,-1,1.13676,-7.037545304213765e-05,31,2.250420847536917,0.0013128426393871537,0.8305170385468537,3.701244813278115,1.0,7.0,0.1,0.6013773245913825,1.0,0.0,0.0,7.0,16.0,0.1165919282511347,0.1571313456889607,2.250420847536917,5.278158978148422e-05
NZDUSD,2019-06-25 16:00:00+00:00,2019-07-01 20:00:00+00:00,-1,0.66415,-0.004517051870812236,26,2.0404193567983944,0.001815818186377983,0.18911648368782297,1.6591422121895878,0.0,1.0,0.4,0.15574614146163224,1.0,0.0,1.0,14.0,12.0,0.7755102040815925,0.4264705882352925,2.0404193567983944,0.0002107957539712414
EURCAD,2019-07-01 08:00:00+00:00,2019-07-10 04:00:00+00:00,1,1.4861653581000003,-0.009140488994688396,42,2.0851940353145246,0.0010998940525814974,0.6296841903744315,3.242720601065688,0.0,4.0,0.3,0.7335456288834636,0.0,0.0,0.0,20.0,4.0,0.8112752297955002,0.109637721366046,2.0851940353145246,0.000201861790388882
GBPUSD,2019-07-05 16:00:00+00:00,2019-07-11 00:00:00+00:00,1,1.2525249999999999,0.0006706452965009452,21,2.4443906336622736,0.0010973694793084418,0.6860760037110136,5.5610357583229115,1.0,4.0,0.3,0.979479391022887,2.0,1.0,2.0,27.0,12.0,0.44124168514413037,0.46398747390397066,2.4443906336622736,7.185485319654299e-05
NZDCAD,2019-07-08 16:00:00+00:00,2019-07-10 12:00:00+00:00,1,0.8670460528999998,0.004605807830672037,11,2.008728872201889,0.0012180316746863396,0.01686292751866536,0.6241729838235461,0.0,2.0,0.3,0.18646916177126388,0.0,0.0,1.0,16.0,12.0,0.14603913725364653,0.3204277165158826,2.008728872201889,0.0003460023824531502
GBPAUD,2019-07-15 08:00:00+00:00,2019-07-23 12:00:00+00:00,1,1.7844849319064766,-0.0033461965640365215,38,2.0447601185030986,0.001223088700024659,0.1766582289490275,0.7445000246546826,0.0,2.0,0.4,0.5766845176531991,0.0,0.0,0.0,6.0,4.0,-1.1988526822839352,0.09519640929739182,2.0447601185030986,0.00016811573728419847
GBPCHF,2019-07-16 08:00:00+00:00,2019-07-18 08:00:00+00:00,1,1.2267131728000003,0.004398810267670937,12,3.1604354861320814,0.0015879200421176954,1.2697014163602287,4.951814368410067,1.0,1.0,0.3,0.49655003887077637,2.0,0.0,1.0,14.0,4.0,-0.15132508471437708,0.3069503308037645,3.1604354861320814,0.0002445559456374332
EURGBP,2019-07-16 08:00:00+00:00,2019-07-18 08:00:00+00:00,-1,0.9027077865027515,0.004534076570765173,12,2.7389892515419807,0.0009487606339462209,1.4158144411478204,4.939511488690111,1.0,9.0,0.1,0.4981651796308119,2.0,0.0,0.0,5.0,4.0,-0.3027836343362061,0.27494625780559906,2.7389892515419807,0.00033233345772085637
EURAUD,2019-07-16 12:00:00+00:00,2019-07-24 00:00:00+00:00,1,1.59756536532543,-0.0007347853313013728,34,2.147045208819428,0.00102626659726507,0.5910415901402104,3.6288283018547967,1.0,1.0,0.5,0.4025667424834735,1.0,0.0,0.0,13.0,8.0,0.31798325989213194,0.211606381377167,2.147045208819428,0.0001877857435516505
AUDNZD,2019-07-17 12:00:00+00:00,2019-07-22 20:00:00+00:00,1,1.0413407799104097,0.0015708831867191453,21,2.3104314015032603,0.0010993055897009305,0.37989901172311513,1.5657615061441092,0.0,3.0,0.4,0.9056695051834461,1.0,0.0,0.0,15.0,8.0,-0.5640899841323004,0.31606355337016667,2.3104314015032603,0.00028809012936745844
GBPJPY,2019-07-18 04:00:00+00:00,2019-07-19 00:00:00+00:00,1,134.34929184,0.004176630574787393,5,2.1478249267822194,0.0014049040440218036,0.19372384263766484,1.4818959010094557,0.0,3.0,0.4,2.0807806974613423,0.0,0.0,1.0,18.0,0.0,1.647242336296089,0.2957407429666573,2.1478249267822194,0.00022329853465642203
EURJPY,2019-07-18 12:00:00+00:00,2019-07-25 12:00:00+00:00,1,120.9823305,0.0010866710821049194,31,2.2547829706577787,0.0011686880672480272,0.3569254530797725,1.5536865863577265,0.0,1.0,0.3,0.5460464612517155,0.0,0.0,2.0,19.0,8.0,0.11912773554253069,0.2701768950019367,2.2547829706577787,0.00024797009510409455
EURCHF,2019-07-19 12:00:00+00:00,2019-07-25 12:00:00+00:00,1,1.1022401287999999,0.001611619059754279,25,2.2108746944350885,0.001016164722833669,0.9197830948506331,3.8038953994703,0.0,2.0,0.3,0.7671742865708296,0.0,0.0,3.0,33.0,8.0,-0.49307826680152067,0.23548079193167648,2.2108746944350885,0.00027217299766304793
EURUSD,2019-07-25 12:00:00+00:00,2019-07-30 08:00:00+00:00,1,1.11553,-0.000403395695319602,18,2.117947450888737,0.000627744441093847,0.1797954591294848,2.033359809372383,0.0,3.0,0.4,0.8022385858000477,1.0,0.0,1.0,25.0,8.0,3.1718750000000924,0.2922429344557968,2.117947450888737,5.378609270929514e-05
AUDCAD,2019-07-30 16:00:00+00:00,2019-08-07 12:00:00+00:00,1,0.9041823187000001,-0.004641635003473928,36,2.079519895225756,0.0010118854758576835,0.2883328925735704,2.958948561618646,0.0,3.0,0.3,0.964923263356094,0.0,0.0,2.0,24.0,12.0,-0.3431573102989943,0.37785824664748324,2.079519895225756,0.0003317914913790052
USDJPY,2019-08-01 04:00:00+00:00,2019-08-01 12:00:00+00:00,-1,109.13449999999999,0.007715250447841884,2,2.4559344760537822,0.0012745193226229013,1.1346454117472216,5.687203791469202,0.0,5.0,0.3,0.8925091068735532,2.0,0.0,1.0,30.0,0.0,0.23571428571425984,0.3394812680115267,2.4559344760537822,6.414103697730782e-05
