instr,entry,exit,dir,ret,bars_held,year,z_sig,z_sigprev,z_cf_sig,z_entry_raw,z_cf_entry,gap_sig,gap_entry,gap_sig_atr,gap_entry_atr,gap_sig_bd_bps,gap_entry_bd_bps,gap_z_share,delta_sig_h,delta_entry_h,wknd_sig,wknd_entry,sessgap_sig,sessgap_entry,holiday,gap_made,gap_alone,gap_saved,r1,r2,r3,ret_path,filled_18
USDCAD,2018-03-02 16:00:00+00:00,2018-03-08 00:00:00+00:00,-1,0.0010623613889794302,21,2018,2.0668629286344964,1.8072368225487627,2.043443147604249,2.075089418923567,2.0728066172067443,0.00019999999999997797,1.999999999990898e-05,0.15449980687522458,0.015618898867558803,1.5553550875663202,0.1552023839079105,0.12149509745538228,4.0,4.0,False,False,False,False,False,False,False,False,0.0011243447783877425,0.0006901150708723547,0.00021711485375752737,0.0011553611860674051,0.0
USDJPY,2018-03-05 00:00:00+00:00,2018-03-06 00:00:00+00:00,1,0.0076169904361296755,6,2018,-2.0630597505359347,-1.9410551956431046,-1.6928830319541819,-1.979238081829942,-1.9777872251914153,-0.2469999999999999,-0.0010000000000047748,1.3571428571428403,0.005483959418726415,23.364043966022802,0.09473016113645641,6.280056785674091,48.0,4.0,True,False,False,False,False,True,True,False,-0.001506395073424871,0.0010895310279488424,0.002709616295594408,0.007683562292752244,1.0
EURGBP,2018-03-05 04:00:00+00:00,2018-03-08 20:00:00+00:00,-1,0.00034784917685761027,22,2018,2.0241481608160625,1.9838706310815988,2.0163919056645065,1.6114426151179841,1.6199931495934634,3.988013396516443e-05,-4.3500957020992104e-05,0.04100899176721669,0.04169082764066495,0.44662797300013835,-0.4867443294278644,0.4808777820629573,4.0,4.0,False,False,False,False,False,False,False,False,0.002093068947653709,0.002192888973540308,0.0011636878580989496,0.0006840382225570263,1.0
NZDCAD,2018-03-05 16:00:00+00:00,2018-03-08 20:00:00+00:00,-1,0.002709110071571,19,2018,2.635926442375305,1.388054686254705,2.6240335343267227,2.562012552045556,2.5960173407720544,5.672890000008035e-05,-0.0001731066000000281,0.04159833965956006,0.14402633909178736,0.6081641306090203,-1.8447706666792512,0.019434592898169012,4.0,4.0,False,False,False,False,False,False,False,False,0.0014230308202398678,0.0004319202160920632,-0.0009647286364045105,0.003028169572258488,0.0
EURAUD,2018-03-19 16:00:00+00:00,2018-03-21 20:00:00+00:00,-1,0.0065884540688148415,13,2018,2.345494877977594,1.8571062568553207,2.2899707235273206,2.0714884769428275,2.068045231261229,0.000618917910152339,3.890709409182236e-05,0.2879604888395741,0.01854756521074629,3.8807809379008984,0.24307150225973934,0.3885695288565268,4.0,4.0,False,False,False,False,False,False,False,False,-0.0009728884811515126,-0.0016430453227294084,-0.0030281937656904123,0.006775454833609529,1.0
NZDUSD,2018-03-21 12:00:00+00:00,2018-03-22 00:00:00+00:00,1,0.007632630889870144,3,2018,-2.032756359186047,-1.7989421739881324,-2.0360625026693517,-1.5538320347143968,-1.5739322184437343,2.0000000000020002e-05,0.00012000000000000899,0.017714791851213517,0.10421189752497577,-0.27868349915029406,-1.676609894792855,-0.016443744314182798,4.0,4.0,False,False,False,False,False,False,False,False,0.007466220922134115,0.0068951107396573175,0.007828388354924165,0.007828388354924165,1.0
AUDNZD,2018-03-26 16:00:00+00:00,2018-03-29 00:00:00+00:00,1,0.00214056525125418,14,2018,-2.27124900947476,-1.8744578121459154,-2.258198172347899,-1.75220662279487,-1.740618673894948,-6.376716092670875e-05,-5.484410562983655e-05,0.04904350674192857,0.040685653217720774,0.600673597807905,0.5177457350703485,0.10395578848784844,4.0,4.0,False,False,False,False,False,False,False,False,0.0008790273355143707,0.000810438573954686,9.856139969466327e-05,0.002423587190077292,1.0
EURCHF,2018-03-26 16:00:00+00:00,2018-03-30 04:00:00+00:00,-1,0.0017039199071591142,21,2018,2.064675511192621,1.5891987217461125,2.0934924677231783,3.037033321633036,3.10552918252111,-6.171680000011115e-05,-0.00018283739999991333,0.06717624354208304,0.176459264872066,-0.5259720621780146,-1.556695460776262,-0.07014816665869195,4.0,4.0,False,False,False,False,False,False,False,False,-1.839614750465124e-05,0.0004099953289484759,0.0004089388534336269,0.00195856177915521,0.0
EURAUD,2018-03-27 20:00:00+00:00,2018-03-29 04:00:00+00:00,-1,0.0065457345803506236,8,2018,2.1856325169117037,1.4001897407526358,2.17273861676729,2.0740920266946463,2.03949681302923,0.00011266482614669115,0.00029461034840672085,0.041368782862304096,0.11046867299467364,0.7005300258594731,1.82434873105242,0.021496631552439353,4.0,4.0,False,False,False,False,False,False,False,False,0.0010413021717438076,-0.0021801302248167787,0.00037070764866564687,0.006730942830930786,1.0
GBPCHF,2018-04-03 16:00:00+00:00,2018-04-19 16:00:00+00:00,-1,-0.015518904562448184,74,2018,2.1282378446884294,0.7582141285075148,2.112461169608041,1.7984448270404252,1.7683178104077595,6.12772000001538e-05,0.0001169594999999024,0.04140495289525728,0.0884955300240038,0.4559977811621922,0.8671048288317791,0.012704827331806008,4.0,4.0,False,False,False,False,False,False,False,False,-0.00020362014373676018,-0.001150574454126696,0.00042323437629765426,-0.01529463894498484,0.0
EURGBP,2018-04-03 16:00:00+00:00,2018-04-04 08:00:00+00:00,1,0.0025671327840127833,4,2018,-2.108879025547204,0.0629035231202117,-2.1268903504754038,-1.5167485515819739,-1.5192421461190968,3.736034098100749e-05,4.945376300691251e-06,0.044252275251931386,0.005836131241707963,-0.42665340544130276,-0.05673702836166765,-0.008731055391750536,4.0,4.0,False,False,False,False,False,False,False,False,1.6320555639603995e-05,-0.0011821980519092223,0.0003363129385478558,0.002911333144268946,0.0
GBPJPY,2018-04-09 16:00:00+00:00,2018-04-18 08:00:00+00:00,-1,-0.011646746762233899,41,2018,2.0736880692477726,1.9561797459072408,2.032239984643998,1.2039970211078843,1.2207204311379765,0.033098109999997405,-0.012637659999995776,0.14238177443631217,0.05801115695002385,2.1895919855353587,-0.835071100183164,0.9458659120514631,4.0,4.0,False,False,False,False,False,False,False,False,-0.0010307728404193028,-0.004321527043340545,-0.004404707953206799,-0.011446545033700684,1.0
GBPUSD,2018-04-12 16:00:00+00:00,2018-04-18 08:00:00+00:00,-1,0.0005553700416527852,23,2018,2.1406717140535476,1.678741091463929,2.1890208329997773,1.7751601275121431,1.8010073889121259,-0.00035999999999991594,-0.00018999999999991246,0.24016010673777177,0.12183392112851225,-2.5345330122918934,-1.3340073581031289,-0.15049892053281713,4.0,4.0,False,False,False,False,False,False,False,False,-0.0009630796052078061,-0.0006467395888984928,-0.0032969659477546376,0.0006186204763377612,0.0
AUDCHF,2018-04-13 04:00:00+00:00,2018-04-20 04:00:00+00:00,-1,0.000216756603973617,31,2018,2.2906661429134596,1.9218733197863125,2.2171492796341234,2.3301376829359643,2.3257917323484074,0.0003116533999999449,1.9253800000007537e-05,0.25893386877038826,0.015730915186427497,4.1749244941687715,0.25733070856020673,0.940995612232046,4.0,4.0,False,False,False,False,False,False,False,False,-0.0024074516202325924,0.0012221236439883265,0.002123213211474906,0.0006172669335119396,1.0
USDJPY,2018-04-13 08:00:00+00:00,2018-04-16 04:00:00+00:00,-1,0.0044293600642581225,6,2018,2.0080359143224933,1.2427767416706763,2.0208620592324453,2.11214643712602,2.122568786138531,-0.0049999999999954525,-0.0040000000000048885,0.039277297721881134,0.035320088300264126,-0.4657358160152997,-0.37159871055292854,-0.016938392698410524,4.0,4.0,False,False,False,False,False,False,False,False,0.0014764053707727598,0.003017809720132991,0.0033335190447008056,0.004494215090905751,1.0
EURCAD,2018-04-13 12:00:00+00:00,2018-04-16 08:00:00+00:00,1,0.0037517146817255317,6,2018,-2.0396337663942026,-1.630575612783945,-2.0517352069848243,-1.3208261081495511,-1.3078572343262385,0.00010452859999965369,-9.977740000000068e-05,0.04371697607774236,0.03920340810888795,-0.6740485552253678,0.6447821409230671,-0.032757557458014404,4.0,4.0,False,False,False,False,False,False,False,False,0.001379296809281394,0.0010139522141683344,0.0007341868099368654,0.003945251672002659,1.0
EURCHF,2018-04-17 16:00:00+00:00,2018-04-23 08:00:00+00:00,-1,0.0005094739387613871,23,2018,2.2008174197690678,1.6786302820549417,2.185523550101782,2.379367701368032,2.3874549315950797,7.687580000004246e-05,-4.377629999985366e-05,0.08629779449777536,0.04827842697956515,0.6458222655043988,-0.36686580012579395,0.04758964150412149,4.0,4.0,False,False,False,False,False,False,False,False,-0.0008237822302450404,-0.001889200004100866,-0.0019779603820484493,0.0007604703335255536,0.0
NZDCAD,2018-04-18 08:00:00+00:00,2018-04-18 12:00:00+00:00,1,0.005961158142376622,1,2018,-2.4538686815021493,-1.8183610089174957,-2.4174477827849463,-2.228818834544367,-2.2431617662763226,-0.00012566400000013633,5.118609999998913e-05,0.1344853651250337,0.05463545713624533,1.3626948653672257,-0.5564874512078571,0.20051255790481604,4.0,4.0,False,False,False,False,False,False,False,False,0.006288225964411254,0.006288225964411254,0.006288225964411254,0.006288225964411254,1.0
USDCHF,2018-04-18 20:00:00+00:00,2018-05-11 08:00:00+00:00,-1,-0.03238063770031378,102,2018,2.068360513150814,1.8679944327744307,2.028963046552141,2.0129955922002223,2.010624777201713,0.000160000000000049,9.99999999995449e-06,0.13967699694460922,0.009017132551807529,1.6545676407938719,0.1032812451582216,0.29845306850847664,4.0,4.0,False,False,False,False,False,False,False,False,0.00015487388103618827,0.0001858486572433593,0.0012596408990944719,-0.03227571680794594,0.0
USDJPY,2018-04-23 00:00:00+00:00,2018-05-03 08:00:00+00:00,-1,-0.01319066635127803,51,2018,2.3530551117311855,1.5373452320256868,1.8722230360574104,1.9451451677020013,2.022515733679934,0.13799999999999102,-0.022999999999996135,1.6244849911712278,0.2604756511890939,12.821465735096535,-2.131998516870239,1.0392891394571584,48.0,4.0,True,False,False,False,False,True,True,False,-0.000983238565213762,-0.0033671282940810343,-0.007606185127125187,-0.013125307262051633,0.0
EURJPY,2018-04-24 16:00:00+00:00,2018-04-26 08:00:00+00:00,-1,0.0020141196669056427,10,2018,2.8892331392282067,1.7025517695008645,2.9746978569640823,1.6677912701631628,1.6879551738671932,-0.027065310000011777,-0.005551439999976537,0.19494847714470848,0.04142169818006641,-2.0354688781254837,-0.4163963335279842,-0.28732636127120614,4.0,4.0,False,False,False,False,False,False,False,False,-0.0008656317007891268,-0.001703304782664894,-0.0009379778070075506,0.0022394089399179196,1.0
AUDUSD,2018-04-24 16:00:00+00:00,2018-05-03 08:00:00+00:00,1,-0.00920326058374941,41,2018,-2.019012583732116,-1.8089119923788644,-2.0134784293007,-1.792748262915,-1.8022923477870945,-4.0000000000040004e-05,7.00000000000145e-05,0.028288543140056608,0.056315366049891,0.5249688299762452,-0.9213193292797192,0.028961285955675597,4.0,4.0,False,False,False,False,False,False,False,False,-1.3148206584712163e-05,-0.0027874197959398828,-0.0054828021457873355,-0.009098558956558422,0.0
NZDCAD,2018-05-01 20:00:00+00:00,2018-05-03 12:00:00+00:00,1,0.006064938263498207,10,2018,-2.0012640222816267,-1.687313207834169,-1.9757472844338038,-1.9607751711622132,-1.9467130655876062,-0.0001601640000000737,-8.981510000005688e-05,0.1767653461386493,0.10147295773831604,1.7758462083928683,0.9984210302753654,0.08160478308367543,4.0,4.0,False,False,False,False,False,True,False,False,0.0008879765462677103,0.00145111749267679,0.0011695352309426532,0.006399587637059723,1.0
EURUSD,2018-05-02 20:00:00+00:00,2018-05-10 16:00:00+00:00,1,-0.0021588693549333196,36,2018,-2.148359514724763,-1.9629678631049914,-2.167178149958374,-1.938873695356289,-1.9618848640458508,0.00018999999999991246,0.00022999999999995246,0.13394430736687515,0.16942909760585673,-1.5876729727915675,-1.9262981574535383,-0.5081703841980428,4.0,4.0,False,False,False,False,False,False,False,False,0.002485272459499255,0.004250903735439904,0.0033220645334046672,-0.0021087160262418525,1.0
GBPUSD,2018-05-02 20:00:00+00:00,2018-05-09 08:00:00+00:00,1,0.0012230928776945185,28,2018,-2.0298208939412437,-1.8400604244156127,-2.0337673110062218,-1.8793428267443666,-1.8812953117455244,5.999999999994898e-05,2.999999999997449e-05,0.030659172202324156,0.01520141879907486,-0.44091710758339936,-0.221141088013965,-0.024674425016814588,4.0,4.0,False,False,False,False,False,False,False,False,0.001761017411230803,0.0032346721486624652,0.0020704849060912967,0.0012894478952525379,1.0
NZDUSD,2018-05-15 12:00:00+00:00,2018-05-18 08:00:00+00:00,1,0.005104118194509041,17,2018,-2.1252728087293034,-1.7716851850963935,-2.129837077408384,-2.3897932400226516,-2.366401955737631,2.0000000000020002e-05,-0.0001100000000000545,0.024737167594335165,0.12304250559290207,-0.28935603813741523,1.5956598053302942,-0.019991119196568853,4.0,4.0,False,False,False,False,False,False,False,False,-0.002574133593170602,-0.0019196928491442833,-0.000654440744026541,0.005308241590436413,1.0
EURUSD,2018-05-16 00:00:00+00:00,2018-05-22 04:00:00+00:00,1,-0.0014027971437019298,26,2018,-2.0471156235350945,-1.6710814090820734,-2.0411867774603163,-1.6958563314540187,-1.7568311101803635,-2.999999999997449e-05,0.000300000000000189,0.020484807101382507,0.2038735983691407,0.2533355852049864,-2.538006649579021,0.01802526898291853,4.0,4.0,False,False,False,False,False,False,False,False,0.0011831119223879583,-0.003921170942771113,-0.003980326538890577,-0.0013521279113002382,1.0
EURAUD,2018-05-16 12:00:00+00:00,2018-05-31 04:00:00+00:00,1,-0.016142019136465832,66,2018,-2.8448043290774234,-1.392693827964156,-2.7854238815832777,-3.3185451823298093,-3.3741488842866727,-0.0002915202689022234,0.0003400869323768596,0.21880831484344498,0.22261556562207932,1.8432618528594649,-2.1593448545959717,0.09777678908661087,4.0,4.0,False,False,False,False,False,False,False,False,8.948702228339656e-06,0.000591038487270934,-0.0016212899130744196,-0.015952586376789202,0.0
EURCAD,2018-05-16 16:00:00+00:00,2018-05-18 12:00:00+00:00,1,0.005215708907796051,11,2018,-2.2182168894321164,-1.8319682622031965,-2.262782538181998,-2.335414398683685,-2.2944906059785124,0.00037081360000024155,-0.0003571183999999672,0.2256393518658794,0.2651221637765391,-2.4461607947347837,2.361852030676266,-0.2652216142867837,4.0,4.0,False,False,False,False,False,False,False,False,0.00028835864156717683,-0.0004885507089171792,-0.0012323225469149657,0.005414917824347443,1.0
GBPAUD,2018-05-21 08:00:00+00:00,2018-05-29 00:00:00+00:00,1,-0.00782266913114893,35,2018,-2.042782360966538,-1.8547156760872212,-2.0253807766952794,-2.1330781996743347,-2.1077951663400687,-0.00015473987793623856,-0.00021722149105940503,0.06050859222323374,0.09072957797041518,0.8665124497802734,1.2176412223616677,0.11977606256890798,4.0,4.0,False,False,False,False,False,False,False,False,-0.005181208950955307,-0.006699973594805897,-0.006444634197799504,-0.007655085071346823,0.0
USDJPY,2018-05-21 08:00:00+00:00,2018-05-23 00:00:00+00:00,-1,0.006409536095217027,10,2018,2.171022253046272,1.9465174298401207,2.1515886463374807,1.8614603653717054,1.845111310077861,0.01300000000000523,0.01100000000000989,0.11954022988510338,0.10031919744650943,1.1697064036931437,0.9877962266193026,0.3633633658722303,4.0,4.0,False,False,False,False,False,False,False,False,0.0013933335730466068,0.0019057207579734614,0.002211355219157829,0.0064722591780230765,1.0
GBPCHF,2018-05-22 16:00:00+00:00,2018-06-01 12:00:00+00:00,1,-0.011814574559317462,48,2018,-2.3673588286257345,-1.8280054216885755,-2.3185085241422385,-2.3179560639707395,-2.2927233912413962,-0.0003722388000000354,-0.00020200399999992236,0.22675684442956645,0.11966191793992563,2.7801897567636407,1.5139973698420313,0.28402235095483364,4.0,4.0,False,False,False,False,False,False,False,False,-4.2525895994627305e-05,-0.0014026016243012807,-0.004009987132250092,-0.01159089819726622,0.0
EURUSD,2018-05-25 12:00:00+00:00,2018-05-30 12:00:00+00:00,1,-0.00017144571600024263,19,2018,-2.0867061403171223,-1.7006958329583983,-2.1904844005214263,-2.0741876920687075,-2.04512019294402,0.0005800000000000249,-0.00016000000000016001,0.3916272788656426,0.12130401819572169,-4.9620149202657675,1.3712248465955914,-0.3467317586322793,4.0,4.0,False,False,False,False,False,False,False,False,-0.00037719027534888205,-0.0014916160888798213,0.0019888214518397618,-0.00012001508761105839,1.0
USDCAD,2018-05-28 16:00:00+00:00,2018-05-30 12:00:00+00:00,-1,0.011490979619481385,11,2018,2.194679839603424,1.8777337829641063,2.2269817917797576,1.7565255163317857,1.7615872459266422,-0.00025999999999992696,-4.0000000000040004e-05,0.16440088523549176,0.025031289111414452,-2.0023566197134084,-0.3072786633381218,-0.26419360113882323,4.0,4.0,False,False,False,False,False,False,False,False,0.00010005079501895775,0.0005541274801051932,-0.0005849123401111544,0.011582803577200762,1.0
AUDCHF,2018-06-04 16:00:00+00:00,2018-06-05 12:00:00+00:00,-1,0.007550276360365462,5,2018,2.494241227012554,1.7306785577658017,2.4991707736425646,2.389525653022913,2.3755922784539143,-1.672560000010037e-05,4.867919999995696e-05,0.013417851722726797,0.04192449206849236,-0.22205985982602217,0.6440247651854387,-0.018303580246403498,4.0,4.0,False,False,False,False,False,False,False,False,-0.0001856211909980754,0.0012898496569526685,0.002326634756305901,0.007945642342452097,1.0
USDCAD,2018-06-13 08:00:00+00:00,2018-06-13 12:00:00+00:00,-1,0.0045531676379578865,1,2018,2.1065379832844964,1.9202604498081643,2.077301989866288,1.703277306250514,1.7959316999313955,0.00010999999999983245,-0.0003500000000000725,0.06559332140717344,0.21545090797172295,0.8445881097337432,-2.685078634446279,0.36664357082367754,4.0,4.0,False,False,False,False,False,False,False,False,0.0046450919421091585,0.0046450919421091585,0.0046450919421091585,0.0046450919421091585,1.0
AUDCHF,2018-06-14 08:00:00+00:00,2018-06-27 08:00:00+00:00,1,-0.015555540607394008,56,2018,-2.024615592147447,-1.7577621686929379,-2.0336665489846766,-1.2420214292327159,-1.2374871396667546,3.481839999996961e-05,-1.662859999995714e-05,0.036624657033002314,0.01611205461820148,-0.46758890943972786,0.2237147700139937,-0.03736392779109976,4.0,4.0,False,False,False,False,False,False,False,False,0.0014572218612336485,-0.0005388172670284241,-0.0021086258216905795,-0.015156419682511246,1.0
AUDUSD,2018-06-18 16:00:00+00:00,2018-06-22 08:00:00+00:00,1,0.00107822524125279,22,2018,-2.000178047542535,-1.7515649398688182,-2.00638083895231,-1.872009687950202,-1.8769454008507802,4.999999999999449e-05,4.0000000000040004e-05,0.03988831272436731,0.03426124197005554,-0.6718082390561698,-0.5392943333653315,-0.024967455907792615,4.0,4.0,False,False,False,False,False,False,False,False,-0.0021835238300625948,-0.0012939400474445417,-0.006240565020487421,0.001186111710157478,0.0
