instr,is_cross,entry,exit,dir,ret,bars_held,z_entry,sig_label,sig_contig,z_sig,z_cf_med,z_cf_l5,spike_made_med,spike_made_l5,sig_minutes,sig_max1m,sig_spike5,sig_spike_share_net,sig_spike_share_hl,sig_last30_share,sig_stale_run,sig_net_move,sig_hl_range,ent_minutes,ent_max1m,ent_spike5,ent_spike_share_net,ent_spike_share_hl,ent_last30_share,ent_stale_run,ent_net_move,ent_hl_range,ent_close_drift,ent_drift_fav
NZDUSD,False,2018-09-04 08:00:00+00:00,2018-09-12 12:00:00+00:00,1,-0.00013734167556845553,38,2.4520256198440333,2018-09-04 04:00:00+00:00,True,-2.4520256198440333,-1.6768981422513252,-2.3799575349902464,True,False,240,0.0006213392333135892,0.0008000000000000229,0.22857142857143853,0.17278617710583977,0.5857142857142934,2.0,-0.0034999999999999476,0.004629999999999912,240,0.0007641054225921984,0.0009200000000000319,1.164556962025256,0.484210526315803,-0.40506329113918893,2.0,-0.0007900000000000684,0.0019000000000000128,-0.04953219592737171,0.04953219592737171
USDCHF,False,2018-09-14 08:00:00+00:00,2018-09-19 08:00:00+00:00,1,0.0038351507110575976,19,2.058686797028761,2018-09-14 04:00:00+00:00,True,-2.058686797028761,-1.7525839333753594,-2.061364503053985,True,False,236,0.0002593347559413234,0.00046000000000001595,0.541176470588243,0.30463576158941225,1.4352941176470282,4.0,-0.0008500000000000174,0.0015100000000000113,240,0.0002905317789567777,0.0006000000000000449,0.7317073170732863,0.48000000000004617,0.8658536585366432,5.0,0.0008199999999999319,0.0012499999999999734,0.10306326939591029,-0.10306326939591029
USDJPY,False,2018-09-14 16:00:00+00:00,2018-09-27 04:00:00+00:00,-1,-0.005150659007627618,53,2.0603768013511874,2018-09-14 12:00:00+00:00,True,2.0603768013511874,1.8712837788033396,1.9702085588992664,True,True,240,0.0007327513352066717,0.13100000000000023,0.5458333333333459,0.3887240356083055,-0.179166666666697,3.0,0.23999999999999488,0.3370000000000033,240,0.0008931602387214355,0.06799999999999784,1.0303030303031804,0.4927536231884222,-0.1515151515152559,3.0,-0.06599999999998829,0.13799999999999102,0.16328550222662774,0.16328550222662774
GBPUSD,False,2018-09-20 12:00:00+00:00,2018-09-21 12:00:00+00:00,-1,0.012768642028476319,6,2.9174104899083075,2018-09-20 08:00:00+00:00,True,2.9174104899083075,2.009818425665288,2.7106030284863456,False,False,240,0.0008827424436689268,0.0016399999999998638,0.1604696673189707,0.1598440545808844,0.29452054794520427,2.0,0.010219999999999896,0.010259999999999936,240,0.0010844517804018405,0.0013900000000000023,0.32783018867926134,0.22491909385113035,0.05424528301885928,2.0,-0.0042399999999997995,0.006180000000000074,-0.02521750094565351,-0.02521750094565351
GBPJPY,True,2018-09-20 12:00:00+00:00,2018-09-21 12:00:00+00:00,-1,0.012127496215304763,6,2.212098846932573,2018-09-20 08:00:00+00:00,True,2.212098846932573,1.7023066822516504,2.087104058788864,True,False,240,0.0009718316844198327,0.177207750000008,0.1618365175619772,0.16234315012043968,0.2200187218031125,1.0,1.094979999999964,1.0915628399999662,240,0.0011022836084322307,0.21503315000001066,3.407348819431508,0.5212842706721164,0.8273588212321716,1.0,0.06310864000002425,0.4125065000000063,0.07226162375183975,0.07226162375183975
EURJPY,True,2018-09-20 16:00:00+00:00,2018-09-27 04:00:00+00:00,-1,0.004573375791053334,28,2.109425500975805,2018-09-20 12:00:00+00:00,True,2.109425500975805,1.873179597055423,2.0715947828619035,True,False,240,0.0009543114073178316,0.3035722099999987,1.0133425637396654,0.49772738611833783,0.013423945667506515,2.0,0.29957511000000636,0.6099166299999865,240,0.0010754694673105192,0.15680186000000162,0.7639463871903026,0.4359774197516105,-0.4966761905485675,2.0,0.20525244000000953,0.3596559200000229,-0.060338488611864464,-0.060338488611864464
AUDCAD,True,2018-10-03 12:00:00+00:00,2018-10-09 00:00:00+00:00,1,0.002737035453173852,22,2.0317763111344833,2018-10-03 08:00:00+00:00,True,-2.0317763111344833,-1.949894182355817,-2.045562848143641,True,False,240,0.00036154560708032135,0.0007055541000001719,0.30104160515455874,0.2560032977808739,0.0846364242395855,1.0,-0.0023437096000000768,0.0027560352000000066,240,0.00085417459901245,0.0009820767999999536,0.5539413170453236,0.3194588335153883,-0.08945057831009959,1.0,-0.0017728895999999938,0.0030741888999999967,0.1647672641294723,-0.1647672641294723
NZDCAD,True,2018-10-03 16:00:00+00:00,2018-10-09 20:00:00+00:00,1,-0.0008184369281527123,26,2.0611608041945675,2018-10-03 12:00:00+00:00,True,-2.0611608041945675,-1.8845128645852505,-2.0961146671448043,True,False,240,0.0009153826565442558,0.0006472661999999962,0.299261705521083,0.21480543014535655,-0.14127170812504541,1.0,-0.0021628768000000465,0.0030132674000000748,239,0.00043092398625518835,0.0007244097999998811,1.19490039772291,0.39021298316476827,0.4378498549774477,2.0,0.0006062511999999076,0.0018564471999999999,0.0817321531069616,-0.0817321531069616
USDJPY,False,2018-10-04 00:00:00+00:00,2018-10-05 12:00:00+00:00,-1,0.005890565030349995,9,2.127503704659023,2018-10-03 20:00:00+00:00,True,2.127503704659023,2.066074943282611,2.0628268263944034,False,False,239,0.0004981711976537184,0.0759999999999934,0.3999999999999402,0.31147540983603883,-0.11052631578947093,3.0,0.19000000000001194,0.24399999999999977,240,0.0003582960874819463,0.09300000000000352,0.36328125000001343,0.3089700996677838,0.2695312499999545,4.0,-0.2560000000000002,0.30100000000000193,0.013901760889713215,0.013901760889713215
GBPCHF,True,2018-10-04 16:00:00+00:00,2018-10-14 20:00:00+00:00,-1,-0.005833407752073865,39,2.322906557187458,2018-10-04 12:00:00+00:00,True,2.322906557187458,2.17419755756424,2.2560505369373454,False,False,240,0.0005652890484497131,0.0014758794000000464,0.44432838912383615,0.30676852768298346,0.06038314111641811,2.0,0.0033215959999997047,0.004811052200000221,240,0.0003586320023163947,0.0009756758999999171,1.7435876403620618,0.3517300846710245,-0.019818631668760876,2.0,-0.0005595794999999626,0.0027739336000003334,-0.0870719869666423,-0.0870719869666423
EURGBP,True,2018-10-05 08:00:00+00:00,2018-10-12 12:00:00+00:00,1,-0.0036387097886295973,32,2.431999753493346,2018-10-05 04:00:00+00:00,True,-2.431999753493346,-1.8879899774800337,-2.4212231415399477,True,False,240,0.0004698834309891514,0.000982641515667626,0.49150225022553373,0.29331925820284116,-0.16705754101444176,2.0,-0.0019992614788980623,0.0033500750059448636,240,0.00039324611496391326,0.000655288458328962,0.8669931208787047,0.5253440880753407,0.6843429368161488,2.0,-0.0007558173675759061,0.001247350970922101,-0.19416084518367346,0.19416084518367346
AUDUSD,False,2018-10-05 16:00:00+00:00,2018-10-09 16:00:00+00:00,1,0.0074765559606735435,13,2.072641053921983,2018-10-05 12:00:00+00:00,True,-2.072641053921983,-1.729355176977987,-1.998729458451928,True,True,240,0.001696257333100859,0.0021900000000000253,0.8295454545454368,0.5644329896907128,0.5378787878788035,3.0,-0.0026400000000000867,0.0038800000000001056,240,0.00034041587801436624,0.00043000000000004146,3.5833333333334103,0.3495934959350063,-4.750000000000231,3.0,0.00012000000000000899,0.0012299999999999534,-0.024703557312250067,0.024703557312250067
EURCHF,True,2018-10-12 12:00:00+00:00,2018-10-15 08:00:00+00:00,-1,0.002478924998902292,6,2.0477379671268214,2018-10-12 08:00:00+00:00,True,2.0477379671268214,2.1763292606671882,1.9791884268654805,False,True,240,0.0004117145131992961,0.0007240740000000745,0.7653987996730159,0.27889816746812257,-0.2532789335573976,2.0,0.0009460087999999534,0.0025961948999999596,240,0.0004693632431271022,0.0007256483999997787,0.6017552900096833,0.2769111250514993,0.3831913824041294,2.0,-0.0012058862000001724,0.002620510099999862,-0.0019918354367911683,-0.0019918354367911683
EURUSD,False,2018-10-18 20:00:00+00:00,2018-10-22 04:00:00+00:00,1,0.006739885806080032,9,2.0284975803225125,2018-10-18 16:00:00+00:00,True,-2.0284975803225125,-1.8383768237659055,-1.9967889386334465,True,True,240,0.000704994611185783,0.0009799999999999809,0.25520833333333875,0.21538461538460862,0.14583333333331164,2.0,-0.0038399999999998435,0.004550000000000054,240,0.00021823292523101556,0.00048000000000003595,7.9999999999777955,0.571428571428647,5.833333333317913,4.0,-6.000000000017103e-05,0.0008399999999999519,-0.12160518848811892,0.12160518848811892
USDCHF,False,2018-10-19 08:00:00+00:00,2018-10-23 12:00:00+00:00,-1,0.001576447670974142,14,2.128123369655903,2018-10-19 04:00:00+00:00,True,2.128123369655903,1.8692051801471912,2.1408259858997813,True,False,240,0.0003512945239200018,0.0007199999999999429,0.7199999999999422,0.404494382022439,-0.04000000000003997,3.0,0.0010000000000000009,0.0017800000000000038,240,0.00041178095843869087,0.0010300000000000864,0.887931034482795,0.4639639639640029,-0.10344827586207227,3.0,-0.0011600000000000499,0.0022199999999999998,0.0612196844831477,0.0612196844831477
GBPUSD,False,2018-10-25 16:00:00+00:00,2018-11-01 00:00:00+00:00,1,0.002598061206577149,27,2.147338465406979,2018-10-25 12:00:00+00:00,True,-2.147338465406979,-1.988546059628094,-2.153474955952861,True,False,240,0.0009858986254629443,0.0021500000000000963,0.312046444121937,0.23118279569893294,-0.0870827285921872,2.0,-0.006889999999999841,0.009300000000000086,240,0.0013576463310507603,0.0017599999999999838,1.9555555555552704,0.706827309236975,-0.23333333333310308,2.0,-0.0009000000000001229,0.002489999999999881,0.08279800142752342,-0.08279800142752342
EURJPY,True,2018-10-26 04:00:00+00:00,2018-10-30 00:00:00+00:00,1,0.006026474555962672,12,2.1708020220603594,2018-10-26 00:00:00+00:00,True,-2.1708020220603594,-1.8673762661733149,-2.1957782973605973,True,False,240,0.0005145297927686698,0.09727500000001044,0.30264874824295873,0.23702269379907598,0.13950179862497072,1.0,-0.3214121999999833,0.41040373999997826,240,0.0006721506964959545,0.13730611000001147,2.535802722219338,0.3908936981003772,2.257589524811873,2.0,-0.05414700000000039,0.35126202000000717,-0.16802800163335802,0.16802800163335802
USDCHF,False,2018-10-26 12:00:00+00:00,2018-10-26 16:00:00+00:00,-1,0.0005511740006213673,1,2.2694193234334428,2018-10-26 08:00:00+00:00,True,2.2694193234334428,1.742133414169496,2.173125056525877,True,False,240,0.0003399456119762653,0.0006299999999999084,0.21724137931031223,0.21649484536079563,0.17586206896552,3.0,0.0029000000000000137,0.002909999999999968,240,0.0007416762221840326,0.0015000000000000568,0.341685649202746,0.2912621359223355,0.02961275626422855,2.0,-0.004390000000000005,0.005150000000000099,-0.03753225428100786,-0.03753225428100786
EURUSD,False,2018-10-26 12:00:00+00:00,2018-11-01 08:00:00+00:00,1,0.0005707862800538834,24,2.0811110424379953,2018-10-26 08:00:00+00:00,True,-2.0811110424379953,-1.7796513427408802,-2.0407749977556655,True,False,240,0.00046720528351062995,0.001060000000000061,0.2710997442455497,0.24145785876995138,0.18158567774936424,4.0,-0.003909999999999858,0.004389999999999894,240,0.0006589901873217396,0.0010299999999998644,0.2047713717693621,0.18625678119346434,0.07554671968187572,2.0,0.005029999999999868,0.005530000000000035,-0.06051437216344979,0.06051437216344979
AUDCHF,True,2018-10-30 16:00:00+00:00,2018-11-12 04:00:00+00:00,-1,-0.0171089696298299,53,2.9610945153127766,2018-10-30 12:00:00+00:00,True,2.9610945153127766,2.323964934485913,3.1047076390865422,False,False,240,0.0011681870774628567,0.0013183029999999096,0.4237280481454936,0.2551624750088054,0.1558730364132413,1.0,0.0031112007000000386,0.005166523800000045,240,0.0004774238757191962,0.0006141803000000445,4.722251652879647,0.36988434209244153,-2.1088705368021294,2.0,-0.00013006090000000636,0.0016604658000001216,-0.028065199666776872,-0.028065199666776872
EURAUD,True,2018-11-01 04:00:00+00:00,2018-11-19 08:00:00+00:00,1,-0.015012145449279693,76,2.2360874943911346,2018-11-01 00:00:00+00:00,True,-2.2360874943911346,-1.9478807127330617,-2.2362187790380434,True,False,240,0.0012183885546663276,0.0029556022373815605,0.4672612744688214,0.4164156507379283,0.4165898028532612,2.0,-0.006325373830179837,0.007097721308370497,240,0.00033634181995151335,0.0014057062072949655,0.8646120807532904,0.4549910500582711,0.14321734846269032,2.0,-0.0016258230003798335,0.0030895249634359523,-0.07671021334606022,0.07671021334606022
AUDUSD,False,2018-11-07 12:00:00+00:00,2018-11-09 16:00:00+00:00,-1,0.007417174880501123,13,2.076167170252984,2018-11-07 08:00:00+00:00,True,2.076167170252984,1.9262170373694076,2.129064104835603,True,False,240,0.000522064088353591,0.0007699999999999374,0.17660550458714486,0.15369261477044785,-0.002293577981666444,3.0,0.0043599999999999195,0.005009999999999959,240,0.00046621965274668,0.0006199999999999539,0.5299145299144885,0.3387978142076254,0.11111111111117437,4.0,-0.0011700000000000044,0.0018299999999999983,-0.01816118047674918,-0.01816118047674918
USDJPY,False,2018-11-12 08:00:00+00:00,2018-11-14 16:00:00+00:00,-1,0.0032492765968657068,14,2.1050246267609043,2018-11-12 04:00:00+00:00,True,2.1050246267609043,1.8255184062921925,2.1272820425517813,True,False,240,0.0003066611199642466,0.1010000000000133,0.6121212121212696,0.4719626168224951,-0.11515151515145773,4.0,0.16500000000000625,0.21399999999999864,240,0.00030725607401649313,0.0589999999999975,0.20344827586205597,0.2027491408934644,0.16551724137931303,3.0,-0.29000000000000625,0.2909999999999968,-0.16255757247359168,-0.16255757247359168
USDCAD,False,2018-11-12 16:00:00+00:00,2018-11-15 16:00:00+00:00,-1,0.0046340744324584226,18,2.0744424430186457,2018-11-12 12:00:00+00:00,True,2.0744424430186457,1.7103950191079775,1.8793500430187924,True,True,240,0.00031790726458769125,0.0011799999999999589,0.9218750000000054,0.49372384937239,1.3203125000000298,3.0,0.0012799999999999478,0.002389999999999892,240,0.0002571180110206295,0.0008000000000001339,0.7272727272727824,0.3238866396761421,1.0909090909090726,3.0,0.001100000000000101,0.0024700000000001943,0.13894402540693543,0.13894402540693543
AUDNZD,True,2018-11-14 08:00:00+00:00,2018-11-19 04:00:00+00:00,1,0.005138101439405664,18,2.1744238418000084,2018-11-14 04:00:00+00:00,True,-2.1744238418000084,-1.744799450428559,-2.1947370601106835,True,False,240,0.0004011953857657527,0.0009904587554590005,0.2719960271382221,0.23814926874457723,0.34290455928608365,2.0,-0.0036414456706592713,0.004158982980213555,240,0.0003022425823490729,0.0005622630687651675,3.4020908635083416,0.496112749852878,4.60495681590948,2.0,0.0001652698564862387,0.001133337268457435,0.08836302716274064,-0.08836302716274064
AUDCAD,True,2018-11-15 04:00:00+00:00,2018-11-16 08:00:00+00:00,-1,0.008286579527828547,7,2.3027815624803436,2018-11-15 00:00:00+00:00,True,2.3027815624803436,2.2972449955946406,2.2934673730906705,False,False,240,0.004064327790974424,0.004813469999999986,1.1122839314050408,0.8178545028875935,0.12008135956490322,3.0,0.004327555100000047,0.005885484499999816,240,0.00037840646915563575,0.0008852612000000981,0.7442194781189944,0.4944990780732744,0.60256727881755,2.0,0.001189516300000082,0.0017902181000000184,0.12957519046392188,0.12957519046392188
AUDCHF,True,2018-11-15 08:00:00+00:00,2018-11-19 08:00:00+00:00,-1,0.004959883992057968,13,2.3355846258089668,2018-11-15 04:00:00+00:00,True,2.3355846258089668,2.0370122541942832,2.398107881449425,False,False,240,0.000439523650507867,0.000565795700000149,0.5421487959664232,0.3241892514117466,0.5636426965064768,2.0,0.0010436170000001077,0.0017452635999999355,240,0.0012538668272679687,0.00128468479999988,0.6590343900801617,0.4807991322683482,0.09374676333440168,1.0,-0.0019493441000000278,0.0026719781999998693,-0.034570483535392334,-0.034570483535392334
NZDCAD,True,2018-11-16 20:00:00+00:00,2018-11-22 00:00:00+00:00,-1,0.0023764799343615017,20,2.223735453595787,2018-11-16 16:00:00+00:00,True,2.223735453595787,2.0977669110072084,2.1110248581607935,False,False,240,0.0006113011995232676,0.001343820500000148,0.29873032434668767,0.26696293842927155,0.013694924743032529,2.0,0.004498440199999898,0.005033734299999759,120,0.0007271114493335867,0.0009440277000000163,0.41160009375836265,0.43008771664066037,-0.0,2.0,-0.002293555599999997,0.002194965499999979,,
EURCHF,True,2018-11-20 16:00:00+00:00,2018-11-29 08:00:00+00:00,1,0.00044577735348543305,41,2.0403475370761113,2018-11-20 12:00:00+00:00,True,-2.0403475370761113,-2.4041300278500866,-1.9299343220578404,False,True,240,0.000579920224372199,0.001690464700000227,1.538851929677325,0.6191402761999153,-0.6850252516266945,1.0,-0.0010985232999998207,0.0027303419999999967,240,0.0002789581530042995,0.0004547257999998333,0.15663941908564807,0.1353543555762396,0.03371727965108755,2.0,-0.002903010000000039,0.003359520999999921,-0.03249141628782512,0.03249141628782512
EURCAD,True,2018-11-21 12:00:00+00:00,2018-11-22 16:00:00+00:00,-1,0.0065038960530209525,7,2.019212703150262,2018-11-21 08:00:00+00:00,True,2.019212703150262,1.8761105490259447,1.9849004066391887,True,True,240,0.001047494285793149,0.0021208110000001668,1.2751010161192047,0.5578588096872794,0.08118289415900735,2.0,0.0016632494000003994,0.00380169850000045,240,0.000417702883489135,0.001213265199999869,3.346991111305951,0.4165759475820692,1.3813293064188608,1.0,-0.00036249430000023786,0.0029124705999998834,-0.012553818084724581,-0.012553818084724581
USDCAD,False,2018-11-28 16:00:00+00:00,2018-11-29 04:00:00+00:00,-1,0.0010172480050637093,3,2.3244611256770833,2018-11-28 12:00:00+00:00,True,2.3244611256770833,1.8617280768815636,2.2022489077661995,True,False,240,0.0004569066005116751,0.0011900000000000244,0.2698412698412874,0.24137931034483845,0.2290249433106577,2.0,0.004409999999999803,0.004929999999999879,240,0.0009617119212108616,0.003190000000000026,0.3709302325581451,0.27500000000000097,-0.1290697674418549,2.0,-0.008599999999999941,0.011600000000000055,0.11247105524313876,0.11247105524313876
NZDCAD,True,2018-11-28 20:00:00+00:00,2018-12-07 12:00:00+00:00,-1,-0.0006580783143008482,41,3.1175268916768895,2018-11-28 16:00:00+00:00,True,3.1175268916768895,2.6937886646226747,3.158498149079081,False,False,240,0.002323567422179998,0.004596173000000037,0.7871496322663044,0.559743262395865,0.017214704963583717,2.0,0.005839008000000034,0.00821121629999988,240,0.0006215079221455616,0.001018270400000021,0.8281465114524215,0.519793965099862,-0.25916314675870855,2.0,-0.0012295775999999758,0.0019589884999999807,0.038983600785949125,0.038983600785949125
AUDCAD,True,2018-11-28 20:00:00+00:00,2018-12-05 00:00:00+00:00,-1,-0.0002587816349084061,26,3.670270443028123,2018-11-28 16:00:00+00:00,True,3.670270443028123,3.3108600524427123,3.7123009777813682,False,False,240,0.0014774313164254288,0.004595981800000204,0.7494844501745089,0.5721360047858707,-0.005996046111420574,1.0,0.006132191000000176,0.008033023199999989,239,0.0003539221724001909,0.0007563127000000947,0.5041031091169187,0.4012599978407128,-0.08762928547935198,2.0,-0.0015003135000000167,0.001884844500000038,-0.09497056932596333,-0.09497056932596333
